report_date,orders_all_np,AffiliatesAll_spend,DisplayAll_spend,SEMConversionXX_spend,SEMConversionOther_spend,SocialEngagement_spend,SocialConversion_spend,VideoEngagement_spend,VideoConversion_spend,VideoConversionPMAX_spend,OTTall_spend,TVall_spend,organic_seo_non_brand_clicks,organic_email_sends,covid_Q1_22,covid_Q2_22,search_terms_xxxx_core_brand_terms_searches,gcr_per_order_overall_ssl_avg_7d,gcr_per_order_overall_dom_protection_avg_7d,gcr_per_order_overall_dom_registration_avg_7d,gcr_per_order_overall_dom_marketplace_avg_7d,gcr_per_order_overall_o365_avg_7d,brand_tracker_gen_pop_describes_xxxx_aligns_values_lag_2qtr,brand_tracker_gen_pop_unaided_awareness_domains_web_hosting_lag_1qtr,brand_tracker_gen_pop_describes_xxxx_brand_trust_lag_1qtr,brand_tracker_gen_pop_describes_xxxx_proud_to_use_lag_1qtr,brand_tracker_gen_pop_describes_xxxx_aligns_values_lag_3qtr,brand_tracker_gen_pop_aided_awareness_lag_1qtr,cli,market_share_xxxx_net_adds_total_pct
2022-10-15,1117,1934.474,1314.35245,1913.642061,9690.91,265.72,959.41,342.44351,1486.60233,0,3335.28,9633.65448,230,32706,0,0,34.35889701,148.3183063,13.999048,19.08519771,239.5477777,34.59880671,0.211271858,0.450302355,0.243374071,0.258947779,0.221538006,0.751672246,98.69651,32.1
2022-10-16,1105,9457.539,1509.623,1909.64,10180.62,231.28001,1117.29,380.65253,1294.43855,0,3488.72,10599.09696,291,32974,0,0,35.8333421,141.9090206,14.14269514,19.08841586,266.7906349,35.252874,0.211201612,0.450270129,0.243316287,0.259468293,0.22147447,0.751673014,98.69651,80.3
2022-10-17,1837,4225.628,2023.69288,3656.82,14533.38,168.99,1035.05001,389.09209,610.32428,0,3460.83,13109.47334,415,67729,0,0,64.16116234,155.646414,14.01167757,19.47800129,243.1692063,35.77403514,0.211136027,0.450247536,0.243260033,0.259981892,0.221408917,0.751677518,98.69651,34.9
2022-10-18,1847,5983.458,1792.73209,3497.86,14747.22873,596.79001,995.7603,368.36128,489.7817,0,3486.87,9642.583233,389,43281,0,0,59.94127943,160.1200807,14.192248,19.50070614,260.996145,36.15768329,0.211075221,0.450234564,0.243205365,0.260488291,0.22134134,0.751685695,98.69651,35
2022-10-19,1803,3747.31,2416.52208,3181.873867,14294.21,557.81999,969.87035,380.0705,457.48762,0,3506.58,9123.066454,430,43165,0,0,58.31214038,166.355488,14.13337243,19.31498543,267.8628116,35.17184429,0.211019312,0.450231193,0.24315234,0.260987207,0.221271736,0.751697476,98.69651,33.6
2022-10-20,1784,5728.436,2612.58551,3027.300089,15103.04,516.45003,970.88027,287.52654,319.4709,0,3568.18,20490.90366,391,81583,0,0,55.54518806,169.0659166,14.21344543,19.43866471,331.5699544,35.365033,0.210968414,0.450237392,0.243101012,0.261478365,0.221200104,0.751712791,98.69651,34.3
2022-10-21,1564,3311.083,3470.14903,2549.86,13898.39,888.87003,965.08033,294.73354,298.85722,0,2954.75,8788.741758,348,42789,0,0,50.12451519,176.1342929,14.236337,19.40082643,320.030272,35.28068014,0.21092264,0.45025312,0.24305143,0.261961495,0.221126442,0.751731567,98.69651,33.3
2022-10-22,999,5038.841,3372.3547,1783.621428,9483.07,1269.56002,1272.06029,281.43224,339.50626,0,3188.11,8730.509912,285,31766,0,0,32.26279967,172.9153643,14.40079557,19.58323914,340.9588434,35.74097014,0.210882098,0.450278328,0.243003645,0.262436334,0.221050753,0.751753725,98.69651,33
2022-10-23,1073,1441.565,3644.56518,1778.99,9923.39,578.13,1416.58035,300.81071,315.90793,0,3521.91,15324.10658,270,31348,0,0,32.45883889,179.4032214,14.29286643,19.52853171,330.9445577,35.57709386,0.210846898,0.450312954,0.242957702,0.262902624,0.220973039,0.751779184,98.69651,35.7
2022-10-24,1650,4741.708,4097.27971,2864.97,14035.81,350.09,1324.11033,308.90785,301.81088,0,3452.65,8955.140991,429,66148,0,0,57.66043798,175.7752327,14.59764157,19.23384114,358.6921767,35.46734029,0.210817144,0.450356928,0.242913644,0.263360115,0.220893305,0.75180786,98.69651,32.6
2022-10-25,1797,5411.439,3884.78681,3049.64,15192.5,530.12002,1262.69019,369.83349,309.257,0,3456.51,7730.976832,423,41962,0,0,59.96389305,165.4019061,14.74000457,19.29696243,382.792857,35.26394143,0.210792939,0.45041017,0.242871515,0.263808562,0.220811558,0.751839666,98.69651,8.1
2022-10-26,1757,3329.724,4144.4127,2926.87,15922.20249,729.11998,1249.74029,399.07231,490.86607,0,3451.73,9403.498783,426,42441,0,0,58.64923992,157.1941926,15.03155471,19.51892014,363.9642856,35.56779943,0.210774383,0.45047259,0.242831351,0.264247729,0.220727807,0.751874512,98.69651,82.6
2022-10-27,1753,9493.655,3960.87717,2910.62,14707.41,1135.71,1190.36999,389.81107,1246.67385,0,2815.49,14963.74215,415,42217,0,0,56.99390929,157.8463214,14.83517929,19.55162857,310.1416666,35.29336171,0.210761573,0.45054409,0.242793189,0.264677386,0.220642062,0.751912305,98.69651,34.8
2022-10-28,1564,2905.673,3807.29278,2201.51,13470.43,927.23999,1245.49,369.28569,801.70319,0,2626.72,15313.08326,354,41681,0,0,49.84314289,165.4465194,15.16289429,19.98613614,345.3107141,36.26668914,0.210754602,0.45062456,0.242757062,0.265097309,0.220554335,0.751952948,98.69651,33.9
2022-10-29,962,4829.936,3526.46594,1676.65,10226.69,557.61002,1265.76003,372.70944,581.36597,0,2406.9,8223.309235,244,31373,0,0,33.10275397,184.4023051,15.04635486,19.97079129,378.8964284,36.62802814,0.210753562,0.450713881,0.242723002,0.265507284,0.220464642,0.751996344,98.69651,32.4
2022-10-30,1070,5081.28,3722.22024,1792.66,9909.89,192.43,1443.14,364.40686,603.12602,0,3302.43,6868.628578,286,33502,0,0,36.21218446,185.496448,15.03449014,19.89444186,342.7535713,36.34770457,0.21075854,0.450811927,0.242691035,0.265907104,0.220372997,0.752042392,98.69651,32
2022-10-31,1698,3178.132,3784.05611,2848.3,13498.08,192.19001,1340.74005,379.57406,496.47392,0,3061.98,0,420,64719,0,0,60.9542618,197.3669179,15.01125686,19.92500043,390.0406461,36.86322171,0.210769623,0.450918561,0.242661189,0.266296568,0.220279419,0.752090987,98.69651,31.3
2022-11-01,1848,5375.941,5755.00072,2938.67,13972.67,185.79,1278.86,430.12572,738.06513,0,2934.13,0,468,44855,0,0,63.82476436,203.3761696,14.66600571,19.69022143,394.6215986,36.84559557,0.21078689,0.451033638,0.242633484,0.266675485,0.220183928,0.752142024,98.43408,32.7
2022-11-02,1738,4084.08,5370.54396,2785.88506,13864.08,178.7,2740.12003,432.76201,771.38167,0,3106.87,4595.246566,454,43703,0,0,62.01053041,195.6651246,14.575136,19.81898986,504.102551,36.37280971,0.21081042,0.451157002,0.242607941,0.267043671,0.220086547,0.752195396,98.43408,31.3
2022-11-03,1756,2198.662,5062.35499,2890.56,14343.15,419.31,3128.42001,425.41809,698.86195,0,2901.34,1591.777462,468,43263,0,0,58.77318217,199.4086393,14.57838486,19.82391757,520.1942177,36.36077529,0.210840288,0.45128849,0.242584576,0.267400951,0.219987299,0.752250992,98.43408,32.4
2022-11-04,1611,5534.827,4601.23237,2794.13,13035.574,1093.13,3168.74999,417.81732,822.98817,0,1940.18,0,433,40879,0,0,54.00526404,210.7721674,14.29292429,19.638156,625.5964026,35.11747314,0.210876565,0.451427931,0.242563405,0.267747158,0.21988621,0.7523087,98.43408,32.8
2022-11-05,1183,1822.212,4604.28075,1999.81,10013.65,1372.86002,3285.28002,416.58482,740.54374,0,2532.05,0,311,33096,0,0,35.91636003,196.7702309,14.24943186,19.66037557,562.464974,34.31013829,0.210919318,0.451575145,0.242544437,0.268082134,0.219783309,0.752368406,98.43408,30.3
2022-11-06,1239,7506.069,5023.17735,2462.35,11078.16,977.70002,3610.78002,586.81367,863.80244,0,3721.62,0,354,33965,0,0,41.46102192,219.2929451,14.27937129,19.893855,584.312593,33.23240357,0.21096861,0.451729944,0.242527683,0.268405729,0.219678625,0.752429996,98.43408,32
2022-11-07,1885,4069.318,4993.84699,3404.71,14110.56,713.01,3219.67002,570.1571,699.23372,0,3741.38,0,454,67768,0,0,63.94017097,213.8784753,14.11819186,19.991081,525.0512757,31.69254671,0.211024503,0.451892131,0.242513147,0.268717802,0.219572191,0.752493351,98.43408,31.3
2022-11-08,1823,3259.213,4500.00786,3362.7,15810.89945,656.61001,3195.89013,595.1334,596.13431,0,3062.21,0,482,66325,0,0,59.78459772,207.9719603,14.35239929,20.08502043,620.2750853,31.02418843,0.211087051,0.452061501,0.242500832,0.269018222,0.21946404,0.752558354,98.43408,32.3
2022-11-09,1733,2353.429,4382.93356,3140.201348,14756.46,1204.76,3038.76003,616.00113,678.12432,0,2298.58,1613.603562,504,42389,0,0,59.69730028,228.393142,14.166701,20.00715443,531.1929424,31.53541786,0.211156306,0.452237845,0.242490739,0.269306864,0.219354209,0.752624885,98.43408,29.8
2022-11-10,1672,3455.899,7213.82118,2934.47,12081.26,1086.4,3212.96003,609.90685,759.71156,0,2416.24,4658.255569,436,41706,0,0,58.48402256,228.8919096,14.16238886,19.99015914,503.0772961,30.711852,0.211232318,0.452420942,0.242482866,0.269583617,0.219242737,0.752692822,98.43408,31
2022-11-11,1478,3329.303,6923.4765,2267.756362,12049.60291,629.69,3023.86002,631.09988,838.91316,0,2299.44,0,394,37601,0,0,50.20865561,219.7590281,13.94924386,19.95679586,395.6108256,30.98049357,0.211315129,0.452610567,0.242477205,0.269848374,0.219129662,0.752762044,98.43408,29.2
2022-11-12,1140,2911.28,4874.98603,1586.75,10728.76,649.29,2394.07,632.57207,801.01124,0,2215.72,0,304,32979,0,0,36.44603776,223.708679,13.75266814,19.86724214,629.7160637,30.09820843,0.21140478,0.452806487,0.24247375,0.270101041,0.219015029,0.752832428,98.43408,34.3
2022-11-13,1103,3360.281,4904.04295,1784.96976,10735.43,594.26,2599.93001,717.34409,828.64763,0,2207.25,0,352,33674,0,0,39.76013666,208.1875361,13.71184271,19.71404,619.2970161,30.84399671,0.211501305,0.453008461,0.242472489,0.270341531,0.218898881,0.75290385,98.43408,30.5
2022-11-14,1882,2715.675,4825.77074,2880.38,14057.91,508.11,2499.67001,693.61756,705.31663,0,2181.38,0,517,43531,0,0,63.54067937,204.0408684,13.74727857,19.738736,615.8776079,31.13109986,0.211604738,0.453216244,0.242473409,0.270569769,0.218781263,0.752976185,98.43408,33.4
2022-11-15,1739,4557.343,7138.12528,2684.097124,14802.31,542.98,1510.93,752.35198,641.99872,0,2302.5,0,452,44758,0,0,60.87166481,200.8080773,13.54148214,19.824154,456.9609411,30.83167929,0.211715104,0.453429584,0.242476494,0.270785687,0.218662226,0.753049309,98.43408,31.7
2022-11-16,1643,3301.26,7108.25682,2637.64,14101.6345,1662.70004,1150.01011,728.52267,623.57447,0,2301.4,4726.935381,477,76190,0,0,60.05083971,196.1394096,13.50951257,19.88397357,492.293084,30.25130929,0.211832426,0.453648223,0.242481723,0.270989228,0.218541819,0.753123096,98.43408,30.2
2022-11-17,1693,2868.196,5173.44742,2455.22,13263.48,996.06001,1285.84,741.53293,556.22883,0,2111.37,1637.394011,451,48260,0,0,57.87324449,194.3291377,13.58988243,19.94486343,514.402381,30.56265314,0.211956723,0.453871896,0.242489076,0.271180343,0.218420095,0.753197421,98.43408,31.8
2022-11-18,1552,2880.656,5494.84104,2020.3,11570.12,1224.22,2425.20002,744.11785,651.20052,0,2120.07,0,388,40445,0,0,53.92346215,189.5338937,13.72296343,20.63483671,577.084127,30.26000757,0.212088008,0.454100335,0.242498528,0.271358995,0.218297107,0.753272157,98.43408,30.1
2022-11-19,1064,6500.678,5286.02485,1578.25,9492.85,774.03,3135.34002,813.4488,695.82564,0,2118.34,0,297,34593,0,0,39.18368826,193.6696794,14.04794957,20.93253214,356.0531746,30.42497371,0.21222629,0.454333265,0.242510053,0.271525155,0.218172913,0.753347179,98.43408,29.9
2022-11-20,1140,3890.313,5297.0966,1607.09,10104.11,799.31,3289.38996,789.73929,862.9969,0,2118.51,0,324,33968,0,0,38.8644785,183.7655236,14.02302629,20.650628,366.4246031,28.95298857,0.212371575,0.454570409,0.242523621,0.271678804,0.218047571,0.753422362,98.43408,31.6
2022-11-21,1869,3717.788,8097.68021,2375.54,13081.52,1062.51001,3063.64002,712.36255,651.63427,0,2121.4,0,509,45051,0,0,61.65308564,182.4011811,13.975433,20.49752514,386.5953967,29.083844,0.212523863,0.454811481,0.2425392,0.271819934,0.21792114,0.753497579,98.43408,35.2
2022-11-22,1739,6644.055,2076.97424,2464.35,12405.01,1052.19999,1313.01001,604.71986,454.66819,0,2119.09,0,477,43057,0,0,59.83405769,186.0758644,14.04435271,20.515756,490.9453967,29.490082,0.212683148,0.455056194,0.242556755,0.271948544,0.217793684,0.753572705,98.43408,33.2
2022-11-23,1723,3553.582,1879.38869,2469.62,13224.28,1060.55001,1268.89,603.74412,522.47857,0,2339.31,0,448,40537,0,0,56.03323991,182.3499831,14.29903843,20.422898,468.0442979,29.72384286,0.212849423,0.455304258,0.242576251,0.272064644,0.217665267,0.753647616,98.43408,33.9
2022-11-24,1707,4248.869,1594.04915,2288.66,12441.81,882.22,2129.56001,509.4027,523.49065,0,2343.23,0,416,38216,0,0,54.86701347,189.9639391,14.81262729,20.494639,479.2173137,30.053904,0.213022673,0.455555376,0.242597648,0.272168256,0.217535953,0.753722188,98.43408,39.4
2022-11-25,1522,2910.148,1553.35617,2081.44,11842.47,672.58,2201.61,470.7999,519.01886,0,2337.41,0,359,35844,0,0,51.64334565,197.2338756,15.17074543,19.64014943,426.321282,30.03118971,0.21320288,0.45580925,0.242620905,0.272259407,0.217405812,0.753796298,98.43408,36.9
2022-11-26,1009,2805.182,1420.65145,1582.43,9606.95,763.36,2330.24001,459.80966,650.30204,0,2336.78,0,308,33760,0,0,34.22793916,188.4380083,15.07128043,19.18404143,434.9784249,30.68426314,0.213390022,0.456065579,0.242645979,0.272338138,0.217274913,0.753869823,98.43408,29.7
2022-11-27,1156,2599.774,1627.84982,1853.37,9187.59,713.2,2544.21999,506.92049,628.11857,0,2334.59,196.8277909,352,33171,0,0,34.78724611,177.626807,14.94108943,19.32763129,454.5927106,32.37267386,0.213584069,0.456324059,0.242672823,0.272404498,0.217143328,0.753942641,98.43408,32.7
2022-11-28,1844,6770.793,1688.61229,2782.49,12492.72,370.22,1442.52,1469.86727,531.4635,0,2345.36,3288.648277,456,45339,0,0,60.37741585,181.735932,15.14186771,19.32639157,433.5643773,32.26715843,0.21378499,0.456584383,0.242701391,0.272458544,0.217011129,0.754014632,98.43408,33.5
2022-11-29,1754,3779.053,1797.794,2798.35,12424,635.86001,1378.65,2421.10483,619.04069,0,2353.66,3549.417531,466,41884,0,0,58.69332127,189.4715474,15.252081,19.35945786,360.2450916,32.296337,0.213992748,0.456846242,0.242731632,0.272500345,0.216878393,0.754085678,98.43408,31.2
2022-11-30,1801,3268.411,2369.49056,2592.33,12171.52,1135.36,2156.79011,3090.41372,682.68906,0,1960.52,2694.088397,474,42231,0,0,57.77813635,194.0459011,15.20884043,19.21012314,361.0348809,32.62750943,0.214207301,0.457109328,0.242763494,0.272529978,0.216745194,0.75415566,98.43408,30.8
2022-12-01,1701,5673.173,2312.10991,2661.46,10860.91,1044.47001,2357.40998,2102.19966,531.62875,0,2241.3,2666.1236,463,41938,0,0,55.86369626,183.4821434,14.87805429,19.56751229,411.5158333,33.09775014,0.214428601,0.457373328,0.242796925,0.27254753,0.216611613,0.754224461,98.24194,29.6
2022-12-02,1613,4873.134,2123.36805,2536.46,10840.84,753.79001,2416.97001,3054.92658,417.10709,0,2106.59,2802.00012,403,41622,0,0,53.13579745,172.127865,14.59886286,19.59379271,386.0186904,36.01076443,0.214656599,0.457637929,0.242831868,0.272553097,0.216477729,0.754291968,98.24194,31.5
2022-12-03,1091,5338.568,1766.69028,2067.114428,8107.71,569.5,2568.52,3425.13665,498.96284,0,1995.32,2504.578745,296,37411,0,0,37.98596179,176.275518,14.58050929,19.80237957,376.1166496,35.62150929,0.214891237,0.457902819,0.242868267,0.272546784,0.216343624,0.754358067,98.24194,30.5
2022-12-04,1157,2793.286,1792.94198,1918.313157,8027.174113,595.47,2338.21,3599.18299,482.85195,0,2115,2487.894759,369,37492,0,0,36.47222934,200.2786303,14.721376,20.00914329,386.6630781,35.23177829,0.215132456,0.458167684,0.242906062,0.272528706,0.21620938,0.754422646,98.24194,31.5
2022-12-05,1737,3681.627,2350.41353,2693.192357,11808.22862,562.88,2229.19,3724.78324,471.51234,0,3207.99,14673.96158,524,48165,0,0,60.82758347,203.8157817,14.66598871,20.34057171,395.9768537,35.21838943,0.215380189,0.458432211,0.242945194,0.272498987,0.216075084,0.754485597,98.24194,78.2
2022-12-06,1781,3249.017,2875.11311,2743.444276,11975.82,195.09,1506.72,3938.44239,446.88126,0,3446.71,7045.63424,501,45396,0,0,57.66004043,191.8421097,14.67650971,20.28181443,383.4389966,35.346058,0.215634367,0.458696085,0.242985601,0.272457758,0.21594082,0.754546812,98.24194,32.5
2022-12-07,1786,1928.237,0,2771.39,12752.93,882.8,1329.84,3867.36534,326.41099,0,3202.46,6953.076053,540,44908,0,0,58.30313703,184.3459081,14.55028714,20.397328,352.6868141,34.58276071,0.215894916,0.458958996,0.243027219,0.272405162,0.215806676,0.754606185,98.24194,31.5
2022-12-08,1707,3151.062,2607.74256,2430.990249,12039.31,1537.76,1326.27,2897.87914,289.10805,0,2529.4,5569.756677,496,42653,0,0,54.58019239,191.6765706,14.46762943,19.91972357,284.5531407,34.51979157,0.216161755,0.45922063,0.243069983,0.272341347,0.215672742,0.754663613,98.24194,31.1
2022-12-09,1537,7497.114,2343.79376,2147.718223,9731.095,1722.82,1273.09001,2926.45032,365.51089,0,2458.13,4157.30607,414,40711,0,0,48.41348071,196.4550894,14.33075771,19.89124086,265.4899661,31.53357486,0.216434802,0.459480678,0.243113829,0.272266474,0.215539108,0.754718997,98.24194,33.8
2022-12-10,957,1089.064,2124.95041,1489.534716,8275.769816,676.45,1265.87,3071.56596,364.58141,0,1987.83,3270.265781,308,33687,0,0,32.76670677,205.3329466,14.46560329,19.98734171,281.8110546,30.91563543,0.216713968,0.459738831,0.243158688,0.272180709,0.215405866,0.754772236,98.24194,30.3
2022-12-11,1018,1691.831,2409.99839,1963.890472,8613.39,209.26,1388.51,3129.94091,306.66479,0,0.06,3700.961787,313,35095,0,0,35.72265933,188.2682527,14.60311429,20.00671114,245.0312927,30.33859686,0.21699916,0.459994783,0.243204493,0.272084227,0.215273108,0.754823236,98.24194,30.5
2022-12-12,1705,3955.774,0,2742.65,11657.23637,198.08,1324.75,3087.7945,199.40339,0,0,7303.789332,467,49835,0,0,58.669515,181.9215141,14.52745743,19.65940486,252.7076957,30.90550114,0.217290281,0.460248229,0.243251175,0.271977212,0.215140928,0.754871903,98.24194,31.8
2022-12-13,1680,3364.41,0,2647.579275,13395.64821,195.48,1246.69,3071.20646,147.90016,0,0,6319.400368,456,46021,0,0,55.89292793,187.5081731,14.47197443,19.48285171,260.3011023,30.63044614,0.21758723,0.460498867,0.243298664,0.271859855,0.215009421,0.754918146,98.24194,32.5
2022-12-14,1588,5944.482,0,2360.865,11781.5,541.22001,1316.16002,3000.934,234.53753,0,0,16994.88524,433,42600,0,0,52.04795864,187.1009563,14.53683229,19.47990886,237.9955467,30.98231029,0.217889901,0.460746399,0.243346889,0.271732356,0.214878684,0.754961877,98.24194,33
2022-12-15,1636,6974.473,0,2519.749344,12334.41,1073.9,1451.51,2899.19729,236.87155,0,0,8855.443242,401,40039,0,0,51.7229727,192.7259829,14.70144014,19.40277929,211.7292201,30.68053514,0.218198183,0.460990529,0.243395779,0.271594922,0.214748814,0.755003013,98.24194,32
2022-12-16,1445,3918.406,0,2311.16,12239.46,1463.38,3162.24,2867.88708,243.83228,0,0,4319.193635,383,36848,0,0,45.96737513,196.3322946,14.86989871,19.709476,237.0752519,30.592915,0.218511963,0.461230967,0.243445261,0.271447768,0.214619909,0.755041469,98.24194,31
2022-12-17,935,2232.446,0,1613.49829,8834.71,956.11,4719.94,2989.10497,231.79043,0,0,3690.916522,307,29651,0,0,32.26123285,210.858366,14.69857871,19.72188971,224.0490614,30.48064143,0.218831121,0.461467423,0.243495264,0.271291114,0.214492068,0.755077168,98.24194,29.6
2022-12-18,968,3051.52,0,1651.396837,8536.36,390.99,4972.25,3061.58575,226.59568,0,0,3935.926408,270,30209,0,0,30.73767856,214.501019,14.65157929,19.83489829,230.5823947,32.93322429,0.219155535,0.461699615,0.243545714,0.271125192,0.21436539,0.755110033,98.24194,29.6
2022-12-19,1537,2154.652,3177.75393,2474,12833.95,516.95,4376.59,3007.14812,205.54823,0,0,4575.848693,421,39035,0,0,53.04424388,223.9916,14.57989614,19.89478686,212.8053114,33.012346,0.219485079,0.461927263,0.243596539,0.270950235,0.214239978,0.755139992,98.24194,30.5
2022-12-20,1507,3067.155,2278.78352,2563.87,12881.82,1384.27,1412.31,2937.86854,192.74216,0,0,3700.761782,457,37320,0,0,51.06268789,236.5983007,14.52832771,20.017097,234.8261906,33.39799729,0.219819622,0.462150094,0.243647664,0.270766487,0.214115931,0.755166974,98.24194,30.1
2022-12-21,1392,5198.723,2487.32028,2500.461318,12285.42,1721.03,1500.56,2273.19884,234.39294,0,0,3640.952721,377,35688,0,0,46.84514351,234.9179954,14.77934871,20.19342329,263.0642857,33.85646471,0.220159029,0.462367839,0.243699016,0.270574198,0.213993351,0.755190914,98.24194,29.9
2022-12-22,1275,1851.414,3234.16589,2415.229729,11596.57794,1127.97,1481.85,2162.62885,180.39045,0,0,3544.365962,352,34910,0,0,43.36540631,227.1400947,14.50701614,20.24191614,380.102381,32.95335443,0.220503163,0.462580234,0.243750521,0.270373622,0.213872342,0.755211747,98.24194,28.8
2022-12-23,1125,5642.852,1509.05981,2043.234655,10233.17337,1020.27,1489.62,2190.00171,225.04657,0,0,3888.781224,306,32598,0,0,39.49899268,220.2459599,14.13650629,19.72893886,437.1166667,32.47063843,0.220851881,0.462787022,0.243802106,0.270165021,0.213753006,0.755229415,98.24194,31.4
2022-12-24,726,1946.122,1474.12373,1592.34,7483.3,410.11,1594.4,2214.39593,190.86255,0,0,3132.833903,204,25763,0,0,24.15627481,201.9575074,14.37177686,19.40863271,504.9380953,33.14238671,0.221205038,0.462987952,0.243853698,0.269948664,0.213635447,0.755243862,98.24194,28.8
2022-12-25,624,2841.627,1341.94213,1313.347553,6644.39,219.1,1724.91,2092.66451,164.81658,0,0,5043.032996,232,23968,0,0,21.91205479,216.3983646,14.20608471,19.24203429,495.1809524,30.70855614,0.221562485,0.463182778,0.243905223,0.269724822,0.213519768,0.755255034,98.24194,28
2022-12-26,919,2529.032,1273.62397,1653.32,9117.63,198.93,1681.19,2108.97867,137.36607,0,0,26167.01634,265,27217,0,0,31.11067458,214.4443273,14.08254586,19.03634743,479.8857143,28.843964,0.22192407,0.463371263,0.243956609,0.269493775,0.213406073,0.755262882,98.24194,27.5
2022-12-27,1205,2714.171,1444.24236,2479.068213,12748.86194,208.26,1594.57,2163.45053,153.08454,0,0,24808.29587,349,31494,0,0,39.30454365,234.4146266,14.00162657,18.89294186,478.6714286,28.37844486,0.222289635,0.463553173,0.244007784,0.269255805,0.213294468,0.755267361,98.24194,26.5
2022-12-28,1442,3166.34,1745.83202,2527.462621,12906.94,190.99,1596.5,2190.84055,137.7482,0,0,24067.10023,387,37145,0,0,43.38879164,237.8258843,13.76722529,18.48356929,498.1476191,28.07770629,0.222659024,0.463728287,0.244058674,0.269011203,0.213185055,0.755268429,98.24194,29
2022-12-29,1375,3646.175,1740.16891,2430.775174,12120.89,188.01,1495.16,2109.13274,121.8955,0,0,28818.48394,441,33412,0,0,44.40914039,244.7138946,13.77935529,18.72598229,420.5380953,28.359749,0.223032072,0.463896385,0.244109211,0.268760261,0.21307794,0.755266047,98.24194,27.8
2022-12-30,1331,4219.17,1582.85481,2401.110855,12247.95539,204.48,1557.69,1966.03708,87.09183,0,0,17662.84905,345,36102,0,0,40.54354524,247.2118351,13.84861443,18.801797,351.4809524,28.29153786,0.223408616,0.46405726,0.244159323,0.268503278,0.212973227,0.755260181,98.24194,29.6
2022-12-31,911,2199.167,1348.13769,1750.35,10105.46622,200.02,1547.16,1331.51352,130.01293,0,0,24041.8601,297,26445,0,0,31.32429958,239.0147876,13.54986743,19.109866,291.3714286,27.78160414,0.223788487,0.464210709,0.24420894,0.268240554,0.21287102,0.7552508,98.24194,29.3
2023-01-01,1062,2664.192,59.45945,1729.16495,8880.02557,75.94,938.11,0.05136,0,0,0,38780.96098,395,31055,0,0,32.9931937,225.6215494,13.73050657,19.73715157,276.2428571,28.06840657,0.224557522,0.46449457,0.244306418,0.267699115,0.212674544,0.755221387,98.10217,28.5
2023-01-02,1468,3078.574,626.91359,2807.42648,14717.09449,127.32,1604.26,48.93528,0,0,0,19532.21964,488,38669,0,0,47.82456793,203.7017876,13.93768529,20.50694257,326.9010204,28.151972,0.224946337,0.46462462,0.244354145,0.267421022,0.212580481,0.755201312,98.10217,26.5
2023-01-03,1859,3816.141,880.33637,3584.446027,17327.55376,119.53,1469.16,300.07689,782.91676,0,0,18667.22489,598,45471,0,0,62.59317593,175.7432161,14.125191,20.92569986,304.3410204,29.41587843,0.225337779,0.464746524,0.24440111,0.267138434,0.21248934,0.755177636,98.10217,27.2
2023-01-04,2021,4209.485,710.50627,3392.369208,18238.78468,25.26,231.6,310.62153,293.69814,0,0,19623.24984,560,46918,0,0,62.46612343,188.1136447,14.07182529,21.23115657,310.0172109,29.43562829,0.225731668,0.464860123,0.244447248,0.266851671,0.212401223,0.755150347,98.10217,30.6
2023-01-05,1971,3555.93,675.90426,3112.92416,16461.28445,192.13,1055.49001,309.96002,314.04714,0,0,18196.59353,520,44182,0,0,61.26921543,183.6047289,14.13556614,21.23886543,295.2005441,30.53764557,0.22612782,0.46496527,0.244492498,0.266561053,0.212316234,0.755119437,98.10217,30.2
2023-01-06,1766,4070.975,831.72747,2815.84,14294.8,377.88,1436.29004,306.92028,166.79251,0,0,21431.17931,479,43541,0,0,54.19784224,184.8194324,14.348662,21.65625886,328.2262584,31.971037,0.226526049,0.465061823,0.244536797,0.266266905,0.212234472,0.7550849,98.10217,30.9
2023-01-07,1290,2058.129,809.44946,2053.535054,11267.81,2.54,4.15,311.72402,152.80652,0,0,12937.99487,394,36669,0,0,39.63462759,186.2757181,14.58360757,21.63896786,369.6262584,32.77959486,0.226926168,0.465149654,0.244580087,0.265969552,0.212156041,0.755046738,98.10217,35.1
2023-01-08,1383,4856.594,732.46977,2137.272967,11749.10308,0,0,307.15652,173.58863,0,0,36511.03647,379,36965,0,0,41.85705249,187.2849563,14.97287243,21.28056886,421.3462584,33.76828543,0.227327989,0.465228641,0.244622309,0.265669324,0.212081039,0.755004952,98.10217,32.8
2023-01-09,2102,4164.921,722.99851,3336.701618,15520.00524,261.1,733.95,358.69052,172.79326,0,0,11968.47289,642,73297,0,0,72.27860815,210.4396936,15.06452,20.81544114,394.528205,35.35267614,0.227731319,0.465298676,0.244663407,0.265366548,0.212009566,0.75495955,98.10217,32.5
2023-01-10,2051,2906.435,704.638,2920.22858,15106.25428,462.39,1518.23001,277.15278,148.08152,0,0,7275.118806,601,48164,0,0,64.45078966,215.9795054,15.07206729,20.67296271,390.9953479,35.49109529,0.228135967,0.465359656,0.244703327,0.265061557,0.21194172,0.754910544,98.10217,35.5
2023-01-11,1977,6210.646,774.16444,3044.098961,14059.82,121.82,1448.63003,301.57316,154.33427,0,0,13058.49889,585,46821,0,0,65.91195189,217.5335096,15.19951471,20.98107257,366.3620146,36.39801143,0.228541739,0.465411493,0.244742015,0.26475468,0.2118776,0.754857946,98.10217,34.5
